measures,8,,,,,
beats,4,,,,,
divisions,2,,,,,
minTempo,1,,,,,
maxTempo,200,,,,,
swing,1,,,,,
65,69,65,69,100,,90
77,0,69,57,,,90
65,0,72,69,,,90
77,65,69,72,,,90
0,0,72,60,,90,90
69,62,77,72,,,90
70,60,72,77,,,90
71,0,0,65,90,,90
72,0,64,76,90,,90
84,67,76,64,90,,90
72,0,79,76,,,90
0,64,67,75,,,90
0,0,79,63,,90,90
74,60,76,75,,,90
75,58,70,74,,,90
76,0,0,0,90,,90
77,69,69,72,90,,90
89,0,0,60,90,,90
77,0,0,0,,,90
0,70,67,69,,,90
0,0,0,57,,90,90
76,71,0,0,,,90
75,72,65,65,,,90
74,72,0,77,90,,90
72,0,67,0,90,,90
84,73,0,73,90,,90
0,0,0,85,,,90
74,74,65,74,,,90
86,0,0,0,,90,90
0,75,0,75,,,90
69,76,64,76,,,90
0,0,0,0,90,,90
65,69,65,69,90,,90
77,0,0,81,90,,90
65,0,0,0,,,90
0,65,69,72,,,90
0,0,0,60,,90,90
69,62,0,72,,,90
70,60,72,77,,,90
71,0,0,0,90,,90
72,0,64,76,90,,90
84,67,0,64,90,,90
72,0,0,76,,,90
0,64,67,75,,,90
0,0,0,63,,90,90
74,60,0,75,,,90
75,58,70,74,,,90
76,0,0,62,90,,90
77,69,69,72,90,,90
89,0,0,60,90,,90
77,0,0,0,,,90
0,70,67,69,,,90
0,0,0,57,,90,90
76,71,0,69,,,90
75,72,65,65,,,90
74,72,0,53,90,,90
72,0,67,65,90,,90
84,73,0,73,90,,90
0,0,0,61,,,90
74,74,65,74,,,90
86,0,0,86,,90,90
0,75,0,75,,,90
69,76,64,76,,,90
0,0,0,0,90,,90
